expend,area,region
245.18,Urban,North Coast
116.45,Urban,North Coast
109.63,Urban,North Coast
198.55,Urban,North Coast
265.17,Urban,North Coast
159.23,Urban,North Coast
310.74,Urban,North Coast
100.14,Urban,North Coast
70.6,Urban,North Coast
219.43,Urban,North Coast
158.3,Urban,North Coast
148.03,Urban,North Coast
229.51,Urban,North Coast
204.75,Urban,North Coast
549.16,Urban,North Coast
362.1,Urban,North Coast
241.8,Urban,North Coast
298.89,Urban,North Coast
323.74,Urban,North Coast
335.27,Urban,North Coast
479.14,Urban,North Coast
130.46,Urban,North Coast
431.17,Urban,North Coast
1178.21,Urban,North Coast
242.09,Urban,North Coast
197.72,Urban,North Coast
483.12,Urban,North Coast
222.87,Urban,North Coast
422.56,Urban,North Coast
940.25,Urban,North Coast
531.81,Urban,North Coast
244.18,Urban,North Coast
299.45,Urban,North Coast
198.91,Urban,North Coast
233.06,Urban,North Coast
573.52,Urban,North Coast
134.96,Urban,North Coast
181.32,Urban,North Coast
307.63,Urban,North Coast
254.48,Urban,North Coast
308.04,Urban,North Coast
851.86,Urban,North Coast
199.54,Urban,North Coast
137.14,Urban,North Coast
143.92,Urban,North Coast
493.15,Urban,North Coast
164.32,Urban,North Coast
177.16,Urban,North Coast
831.14,Urban,North Coast
171.06,Urban,North Coast
276.1,Urban,North Coast
803.32,Urban,North Coast
454.62,Urban,North Coast
96.51,Urban,North Coast
288.79,Urban,North Coast
365.51,Urban,North Coast
126.81,Urban,North Coast
240.11,Urban,North Coast
261.54,Urban,North Coast
560.76,Urban,North Coast
239.98,Urban,North Coast
221.5,Urban,North Coast
182.64,Urban,North Coast
90.33,Urban,North Coast
179.18,Urban,North Coast
185.9,Urban,North Coast
798.71,Urban,North Coast
109.5,Urban,North Coast
200.5,Urban,North Coast
127.42,Urban,North Coast
146.41,Urban,North Coast
193.2,Urban,North Coast
246.99,Urban,North Coast
412.52,Urban,North Coast
145.3,Urban,North Coast
98.44,Urban,North Coast
335.96,Urban,North Coast
215.53,Urban,North Coast
161.9,Urban,North Coast
343.41,Urban,North Coast
401.72,Urban,North Coast
102.45,Urban,North Coast
94.94,Urban,North Coast
184.33,Rural,Northern Uplands
62.73,Rural,Northern Uplands
119.13,Rural,Northern Uplands
76.61,Rural,Northern Uplands
97.46,Rural,Northern Uplands
132.09,Rural,Northern Uplands
99.86,Rural,Northern Uplands
79.97,Rural,Northern Uplands
88.6,Rural,Northern Uplands
161.03,Rural,Northern Uplands
916.19,Rural,Northern Uplands
71.58,Rural,Northern Uplands
123.74,Rural,Northern Uplands
71.96,Rural,Northern Uplands
155.26,Rural,Northern Uplands
237.95,Rural,Northern Uplands
146.79,Rural,Northern Uplands
62.22,Rural,Northern Uplands
152.44,Rural,Northern Uplands
183.42,Rural,Northern Uplands
37.81,Rural,Northern Uplands
72.08,Rural,Northern Uplands
78.69,Rural,Northern Uplands
78.32,Rural,Northern Uplands
111.89,Rural,Northern Uplands
107.64,Rural,Northern Uplands
99.29,Rural,Northern Uplands
287.67,Rural,Northern Uplands
191.6,Rural,Northern Uplands
92.02,Rural,Northern Uplands
89.77,Rural,Northern Uplands
73.55,Rural,Northern Uplands
58.68,Rural,Northern Uplands
90.33,Rural,Northern Uplands
131.41,Rural,Northern Uplands
92.87,Rural,Northern Uplands
106.55,Rural,Northern Uplands
173.68,Rural,Northern Uplands
258.55,Rural,Northern Uplands
77.36,Rural,Northern Uplands
123.24,Rural,Northern Uplands
127.46,Rural,Northern Uplands
162.81,Rural,Northern Uplands
79.38,Rural,Northern Uplands
61.34,Rural,Northern Uplands
83.82,Rural,Northern Uplands
241.34,Rural,Northern Uplands
54.35,Rural,Northern Uplands
131.13,Rural,Northern Uplands
200.78,Rural,Northern Uplands
111.4,Rural,Northern Uplands
292.41,Rural,Northern Uplands
200.26,Rural,Northern Uplands
90.08,Rural,Northern Uplands
132.78,Rural,Northern Uplands
181.1,Rural,Northern Uplands
65.45,Rural,Northern Uplands
88.28,Rural,Northern Uplands
131.02,Rural,Northern Uplands
210.87,Rural,Northern Uplands
111.3,Rural,Northern Uplands
61.3,Rural,Northern Uplands
138.37,Rural,Northern Uplands
129.92,Rural,Northern Uplands
152.53,Rural,Northern Uplands
126.33,Rural,Northern Uplands
156.19,Rural,Northern Uplands
91.12,Rural,Northern Uplands
622.45,Rural,Northern Uplands
84.86,Rural,Northern Uplands
150.61,Rural,Northern Uplands
87.13,Rural,Northern Uplands
161.55,Rural,Northern Uplands
64.33,Rural,Northern Uplands
219.23,Rural,Northern Uplands
95.03,Rural,Northern Uplands
149.01,Rural,Northern Uplands
101.07,Rural,Northern Uplands
65.74,Rural,Northern Uplands
64.52,Rural,Northern Uplands
97.51,Rural,Northern Uplands
123.02,Rural,Northern Uplands
285.94,Rural,Northern Uplands
343.7,Rural,Northern Uplands
123.89,Rural,Northern Uplands
102.27,Rural,Northern Uplands
223.42,Rural,Northern Uplands
56.19,Rural,Northern Uplands
109.03,Rural,Northern Uplands
131.02,Rural,Northern Uplands
68.83,Rural,Northern Uplands
62.47,Rural,Northern Uplands
38.15,Rural,Northern Uplands
86.75,Rural,Northern Uplands
204.64,Rural,Northern Uplands
33.53,Rural,Northern Uplands
123.35,Rural,Northern Uplands
83.2,Rural,Northern Uplands
117.77,Rural,Northern Uplands
119.23,Rural,Northern Uplands
62.13,Rural,Northern Uplands
115.99,Rural,Northern Uplands
173.22,Rural,Northern Uplands
219.25,Rural,Northern Uplands
112.04,Rural,Northern Uplands
73.65,Rural,Northern Uplands
113.03,Rural,Northern Uplands
59.32,Rural,Northern Uplands
85.94,Rural,Northern Uplands
109.39,Rural,Northern Uplands
284.16,Rural,Northern Uplands
126.49,Rural,Northern Uplands
183.4,Rural,Northern Uplands
88.75,Rural,Northern Uplands
139.83,Rural,Northern Uplands
139.75,Rural,Northern Uplands
121.17,Rural,Northern Uplands
98.17,Rural,Northern Uplands
124.5,Rural,Northern Uplands
290.36,Rural,Northern Uplands
60.75,Rural,Northern Uplands
94.48,Rural,Northern Uplands
78.71,Rural,Northern Uplands
50.22,Rural,Northern Uplands
101.29,Rural,Northern Uplands
67.16,Rural,Northern Uplands
114.02,Rural,Northern Uplands
142.39,Rural,Northern Uplands
123.95,Rural,Northern Uplands
150.72,Rural,Northern Uplands
113.13,Rural,Northern Uplands
91.57,Rural,Northern Uplands
54.2,Rural,Northern Uplands
141.11,Rural,Northern Uplands
168.66,Rural,Northern Uplands
145.28,Rural,Northern Uplands
129.73,Rural,Northern Uplands
94.32,Rural,Northern Uplands
141.78,Rural,Northern Uplands
152.57,Rural,Northern Uplands
82.7,Rural,Northern Uplands
69.57,Rural,Northern Uplands
56.75,Rural,Northern Uplands
105.11,Rural,Northern Uplands
179.6,Rural,Northern Uplands
92.74,Rural,Northern Uplands
181.76,Rural,Northern Uplands
60.5,Rural,Northern Uplands
50.89,Rural,Northern Uplands
125.79,Rural,Northern Uplands
227.63,Rural,Northern Uplands
121.48,Rural,Northern Uplands
115.72,Rural,Northern Uplands
111.5,Rural,Northern Uplands
136.86,Rural,Northern Uplands
254.08,Rural,Northern Uplands
124.52,Rural,Northern Uplands
88.42,Rural,Northern Uplands
121.07,Rural,Northern Uplands
231.02,Rural,Northern Uplands
92.78,Rural,Northern Uplands
62.68,Rural,Northern Uplands
111.28,Rural,Northern Uplands
65.11,Rural,Northern Uplands
92.63,Rural,Northern Uplands
68.03,Rural,Northern Uplands
167.28,Rural,Northern Uplands
117.1,Rural,Northern Uplands
95.28,Rural,Northern Uplands
77.35,Rural,Northern Uplands
111.36,Rural,Northern Uplands
63.98,Rural,Northern Uplands
113.82,Rural,Northern Uplands
143.77,Rural,Northern Uplands
151.16,Rural,Northern Uplands
71.67,Rural,Northern Uplands
62.66,Rural,Northern Uplands
122.01,Rural,Northern Uplands
80.14,Rural,Northern Uplands
105.09,Rural,Northern Uplands
119.57,Rural,Northern Uplands
79.5,Rural,Northern Uplands
95.18,Rural,Northern Uplands
76.02,Rural,Northern Uplands
66.65,Rural,Northern Uplands
49.78,Rural,Northern Uplands
117.42,Rural,Northern Uplands
46.73,Rural,Northern Uplands
92.53,Rural,Northern Uplands
195.35,Rural,Northern Uplands
57.96,Rural,Northern Uplands
138.03,Rural,Northern Uplands
127.64,Rural,Northern Uplands
124.69,Rural,Northern Uplands
90.62,Rural,Northern Uplands
156.9,Rural,Northern Uplands
55.77,Rural,Northern Uplands
105.14,Rural,Northern Uplands
91.78,Rural,Northern Uplands
68.75,Rural,Northern Uplands
106.84,Rural,Northern Uplands
128.63,Rural,Northern Uplands
79.47,Rural,Northern Uplands
102.3,Rural,Northern Uplands
91.56,Rural,Northern Uplands
101.1,Rural,Northern Uplands
91.42,Rural,Northern Uplands
67.49,Rural,Northern Uplands
176.46,Rural,Northern Uplands
151.14,Rural,Northern Uplands
113.45,Rural,Northern Uplands
94.77,Rural,Northern Uplands
203.24,Rural,Northern Uplands
47.21,Rural,Northern Uplands
133.05,Rural,Northern Uplands
121.13,Rural,Northern Uplands
95.34,Rural,Northern Uplands
140.36,Rural,Northern Uplands
68.87,Rural,Northern Uplands
71.01,Rural,Northern Uplands
75.74,Rural,Northern Uplands
145.24,Rural,Northern Uplands
89.53,Rural,Northern Uplands
79.19,Rural,Northern Uplands
122.82,Rural,Northern Uplands
75.33,Rural,Northern Uplands
70.68,Rural,Northern Uplands
82.21,Rural,Northern Uplands
107.75,Rural,Northern Uplands
50.38,Rural,Northern Uplands
90.14,Rural,Northern Uplands
89.04,Rural,Northern Uplands
81.57,Rural,Northern Uplands
87.27,Rural,Northern Uplands
123.12,Rural,Northern Uplands
135.26,Rural,Northern Uplands
209.83,Rural,Northern Uplands
93.59,Rural,Northern Uplands
78.73,Rural,Northern Uplands
54.21,Rural,Northern Uplands
56.03,Rural,Northern Uplands
62.48,Rural,Northern Uplands
118.92,Rural,Northern Uplands
104.61,Rural,Northern Uplands
177.21,Rural,Northern Uplands
190.82,Rural,Northern Uplands
193.98,Rural,Northern Uplands
129.61,Rural,Northern Uplands
243.93,Rural,Northern Uplands
258.9,Rural,Northern Uplands
110.93,Rural,Northern Uplands
74.66,Rural,Northern Uplands
92.89,Rural,Northern Uplands
91.19,Rural,Northern Uplands
88.02,Rural,Northern Uplands
274.86,Rural,Northern Uplands
142.1,Rural,Northern Uplands
85.97,Rural,Northern Uplands
61.33,Rural,Northern Uplands
99.81,Rural,Northern Uplands
60.7,Rural,Northern Uplands
75.87,Rural,Northern Uplands
67.75,Rural,Northern Uplands
94.54,Rural,Northern Uplands
213.98,Rural,Northern Uplands
115.57,Rural,Northern Uplands
75.46,Rural,Northern Uplands
110.49,Rural,Northern Uplands
137.39,Rural,Northern Uplands
111.67,Rural,Northern Uplands
89.49,Rural,Northern Uplands
150.66,Rural,Northern Uplands
177.85,Rural,Northern Uplands
73.98,Rural,Northern Uplands
80.62,Rural,Northern Uplands
574.52,Rural,Northern Uplands
232.4,Rural,Northern Uplands
75.79,Rural,Northern Uplands
109.26,Rural,Northern Uplands
169.97,Rural,Northern Uplands
321.93,Rural,Northern Uplands
337.42,Rural,Northern Uplands
102.73,Rural,Northern Uplands
219.96,Rural,Northern Uplands
153.91,Rural,Northern Uplands
106.08,Rural,Northern Uplands
111.61,Rural,Northern Uplands
99.06,Rural,Northern Uplands
186.63,Rural,Northern Uplands
198.21,Rural,Northern Uplands
326.89,Rural,Northern Uplands
121.16,Rural,Northern Uplands
106.07,Rural,Northern Uplands
254.04,Rural,Northern Uplands
124.6,Rural,Northern Uplands
120.15,Rural,Northern Uplands
124.98,Rural,Northern Uplands
80.61,Rural,Northern Uplands
147.48,Rural,Northern Uplands
115.18,Rural,Northern Uplands
109.81,Rural,Northern Uplands
107.65,Rural,Northern Uplands
78.73,Rural,Northern Uplands
50.89,Rural,Northern Uplands
138.83,Rural,Northern Uplands
84.27,Rural,Northern Uplands
131.31,Rural,Northern Uplands
91.29,Rural,Northern Uplands
208.06,Rural,Northern Uplands
141.72,Rural,Northern Uplands
116.55,Rural,Northern Uplands
78.39,Rural,Northern Uplands
107.88,Rural,Northern Uplands
113.69,Rural,Northern Uplands
50.87,Rural,Northern Uplands
110.38,Rural,Northern Uplands
94.99,Rural,Northern Uplands
56.13,Rural,Northern Uplands
83.84,Rural,Northern Uplands
126.33,Rural,Northern Uplands
93.91,Rural,Northern Uplands
58.49,Rural,Northern Uplands
153.87,Rural,Northern Uplands
301.48,Rural,Northern Uplands
98.82,Rural,Northern Uplands
146.7,Rural,Northern Uplands
71.64,Rural,Northern Uplands
200.63,Rural,Northern Uplands
108.95,Rural,Northern Uplands
130.82,Rural,Northern Uplands
166.07,Rural,Northern Uplands
121.89,Rural,Northern Uplands
74.61,Rural,Northern Uplands
81.6,Rural,Northern Uplands
111.63,Rural,Northern Uplands
109.01,Rural,Northern Uplands
170.07,Rural,Northern Uplands
117.33,Rural,Northern Uplands
133.8,Rural,Northern Uplands
108.24,Rural,Northern Uplands
72.73,Rural,Northern Uplands
121.22,Rural,Northern Uplands
107.61,Rural,Northern Uplands
172.08,Rural,Northern Uplands
96.08,Rural,Northern Uplands
107.98,Rural,Northern Uplands
114.91,Rural,Northern Uplands
103.12,Rural,Northern Uplands
35.77,Rural,Northern Uplands
128.31,Rural,Northern Uplands
145.19,Rural,Northern Uplands
67.89,Rural,Northern Uplands
167.73,Rural,Northern Uplands
87.66,Rural,Northern Uplands
80.73,Rural,Northern Uplands
93.41,Rural,Northern Uplands
225.73,Rural,Northern Uplands
117.51,Rural,Northern Uplands
62.81,Rural,Northern Uplands
58.73,Rural,Northern Uplands
87.16,Rural,Northern Uplands
94.41,Rural,Northern Uplands
111.94,Rural,Northern Uplands
91.41,Rural,Northern Uplands
79.71,Rural,Northern Uplands
105.19,Rural,Northern Uplands
85.12,Rural,Northern Uplands
116.87,Rural,Northern Uplands
91.99,Rural,Northern Uplands
93.65,Rural,Northern Uplands
80.14,Rural,Northern Uplands
447.62,Rural,Northern Uplands
128.5,Rural,Northern Uplands
88.53,Rural,Northern Uplands
72.22,Rural,Northern Uplands
119.47,Rural,Northern Uplands
259.65,Rural,Northern Uplands
52.16,Rural,Northern Uplands
83.83,Rural,Northern Uplands
46.8,Rural,Northern Uplands
74.53,Rural,Northern Uplands
227.44,Rural,Northern Uplands
91.16,Rural,Northern Uplands
78.65,Rural,Northern Uplands
163.33,Rural,Northern Uplands
79.93,Rural,Northern Uplands
96.67,Rural,Northern Uplands
274.93,Rural,Northern Uplands
123.08,Rural,Northern Uplands
109.84,Rural,Northern Uplands
180.72,Rural,Northern Uplands
86.48,Rural,Northern Uplands
286.47,Rural,Northern Uplands
62.29,Rural,Northern Uplands
191.72,Rural,Northern Uplands
88.21,Rural,Northern Uplands
223.84,Rural,Northern Uplands
261.91,Rural,Northern Uplands
94.85,Rural,Northern Uplands
107.64,Rural,Northern Uplands
77.65,Rural,Northern Uplands
72.7,Rural,Northern Uplands
177.74,Rural,Northern Uplands
61.89,Rural,Northern Uplands
168.41,Rural,Northern Uplands
67.93,Rural,Northern Uplands
71.01,Rural,Northern Uplands
192.53,Rural,Northern Uplands
105.85,Rural,Northern Uplands
142.35,Rural,Northern Uplands
112.41,Rural,Northern Uplands
80.14,Rural,Northern Uplands
72.17,Rural,Northern Uplands
132.05,Rural,Northern Uplands
156.41,Rural,Northern Uplands
90.33,Rural,Northern Uplands
64.23,Rural,Northern Uplands
88.97,Rural,Northern Uplands
196.03,Rural,Northern Uplands
234.74,Rural,Northern Uplands
75.07,Rural,Northern Uplands
106.24,Rural,Northern Uplands
77.43,Rural,Northern Uplands
87.09,Rural,Northern Uplands
183.89,Rural,Northern Uplands
168.08,Rural,Northern Uplands
183.62,Rural,Northern Uplands
224,Rural,Northern Uplands
50.3,Rural,Northern Uplands
209.49,Rural,Northern Uplands
107.41,Rural,Northern Uplands
73.61,Rural,Northern Uplands
147.92,Rural,Northern Uplands
104.96,Rural,Northern Uplands
126.91,Rural,Northern Uplands
85.02,Rural,Northern Uplands
274.05,Rural,Northern Uplands
87.65,Rural,Northern Uplands
72,Rural,Northern Uplands
100.44,Rural,Northern Uplands
140.62,Rural,Northern Uplands
91.09,Rural,Northern Uplands
116.54,Rural,Northern Uplands
77.92,Rural,Northern Uplands
55.21,Rural,Northern Uplands
116.12,Rural,Northern Uplands
87.59,Rural,Northern Uplands
78.71,Rural,Northern Uplands
82.59,Rural,Northern Uplands
204.78,Rural,Northern Uplands
75.9,Rural,Northern Uplands
97.32,Rural,Northern Uplands
68.12,Rural,Northern Uplands
109.31,Rural,Northern Uplands
82.97,Rural,Northern Uplands
168.53,Rural,Northern Uplands
125.11,Rural,Northern Uplands
37.37,Rural,Northern Uplands
59.71,Rural,Northern Uplands
118.41,Rural,Northern Uplands
131.7,Rural,Northern Uplands
83.08,Rural,Northern Uplands
110.31,Rural,Northern Uplands
90.47,Rural,Northern Uplands
71.09,Rural,Northern Uplands
137.13,Rural,Northern Uplands
103.76,Rural,Northern Uplands
169.31,Rural,Northern Uplands
91.9,Rural,Northern Uplands
105.7,Rural,Northern Uplands
169.47,Rural,Northern Uplands
95.96,Rural,Northern Uplands
73.97,Rural,Northern Uplands
96.21,Rural,Northern Uplands
88.64,Rural,Northern Uplands
91.48,Rural,Northern Uplands
71.83,Rural,Northern Uplands
200.45,Rural,Northern Uplands
230.76,Rural,Northern Uplands
72.18,Rural,Northern Uplands
55.42,Rural,Northern Uplands
62.05,Rural,Northern Uplands
74.82,Rural,Northern Uplands
80.62,Rural,Northern Uplands
180.66,Rural,Northern Uplands
78.93,Rural,Northern Uplands
105.65,Rural,Northern Uplands
318.69,Rural,Northern Uplands
86.62,Rural,Northern Uplands
305.05,Rural,Northern Uplands
65.32,Rural,Northern Uplands
154.56,Rural,Northern Uplands
129.99,Rural,Northern Uplands
91.53,Rural,Northern Uplands
109.1,Rural,Northern Uplands
193.13,Rural,Northern Uplands
109.38,Rural,Northern Uplands
128.39,Rural,Northern Uplands
141.1,Rural,Northern Uplands
98.24,Rural,Northern Uplands
139.84,Rural,Northern Uplands
146.32,Rural,Northern Uplands
124.6,Rural,Northern Uplands
54.55,Rural,Northern Uplands
99.44,Rural,Northern Uplands
175.27,Rural,Northern Uplands
148.48,Rural,Northern Uplands
106.86,Rural,Northern Uplands
84.4,Rural,Northern Uplands
93.38,Rural,Northern Uplands
89.34,Rural,Northern Uplands
171.58,Rural,Northern Uplands
109.35,Rural,Northern Uplands
150.45,Rural,Northern Uplands
132.66,Rural,Northern Uplands
147.69,Rural,Northern Uplands
84.48,Rural,Northern Uplands
117.93,Rural,Northern Uplands
126.6,Rural,Northern Uplands
74.61,Rural,Northern Uplands
69.25,Rural,Northern Uplands
146.64,Rural,Northern Uplands
176.91,Rural,Northern Uplands
123.75,Rural,Northern Uplands
81.07,Rural,Northern Uplands
114.56,Rural,Northern Uplands
68.86,Rural,Northern Uplands
57.37,Rural,Northern Uplands
102.18,Rural,Northern Uplands
193.53,Rural,Northern Uplands
108.29,Rural,Northern Uplands
61.15,Rural,Northern Uplands
108.02,Rural,Northern Uplands
74.11,Rural,Northern Uplands
92.7,Rural,Northern Uplands
73.75,Rural,Northern Uplands
105.68,Rural,Northern Uplands
119.37,Rural,Northern Uplands
152.11,Rural,Northern Uplands
93.71,Rural,Northern Uplands
72.43,Rural,Northern Uplands
66.61,Rural,Northern Uplands
114.17,Rural,Northern Uplands
90.95,Rural,Northern Uplands
108.07,Rural,Northern Uplands
141.56,Rural,Northern Uplands
76.79,Rural,Northern Uplands
111.21,Rural,Northern Uplands
66.76,Rural,Northern Uplands
80.8,Rural,Northern Uplands
113.54,Rural,Northern Uplands
93.95,Rural,Northern Uplands
169.06,Rural,Northern Uplands
126.34,Rural,Northern Uplands
72.46,Rural,Northern Uplands
85.39,Rural,Northern Uplands
259.87,Rural,Northern Uplands
203.9,Rural,Northern Uplands
56.4,Rural,Northern Uplands
130.57,Rural,Northern Uplands
104.45,Rural,Northern Uplands
157.64,Rural,Northern Uplands
97.45,Rural,Northern Uplands
160.61,Rural,Northern Uplands
96.43,Rural,Northern Uplands
43.29,Rural,Northern Uplands
95.09,Rural,Northern Uplands
148.44,Rural,Northern Uplands
92.57,Rural,Northern Uplands
107.31,Rural,Northern Uplands
140.25,Rural,Northern Uplands
214.28,Rural,Northern Uplands
97.1,Rural,Northern Uplands
49.17,Rural,Northern Uplands
248.78,Rural,Northern Uplands
115.12,Rural,Northern Uplands
103.64,Rural,Northern Uplands
80.99,Rural,Northern Uplands
122.66,Rural,Northern Uplands
69.1,Rural,Northern Uplands
67.04,Rural,Northern Uplands
243.63,Rural,Northern Uplands
49.76,Rural,Northern Uplands
85.38,Rural,Northern Uplands
85.82,Rural,Northern Uplands
62.78,Rural,Northern Uplands
93.53,Rural,Northern Uplands
75.07,Rural,Northern Uplands
87.33,Rural,Northern Uplands
155.46,Rural,Northern Uplands
207.46,Rural,Northern Uplands
54.83,Rural,Northern Uplands
160.92,Rural,Northern Uplands
104.94,Rural,Northern Uplands
150.4,Rural,Northern Uplands
129.32,Rural,Northern Uplands
103.81,Rural,Northern Uplands
107.87,Rural,Northern Uplands
126.64,Rural,Northern Uplands
77.09,Rural,Northern Uplands
237.81,Rural,Northern Uplands
220.22,Rural,Northern Uplands
101.9,Rural,Northern Uplands
157.29,Rural,Northern Uplands
42.78,Rural,Northern Uplands
108.93,Rural,Northern Uplands
190.22,Rural,Northern Uplands
111.29,Rural,Northern Uplands
80.36,Rural,Northern Uplands
231.66,Rural,Northern Uplands
117.68,Rural,Northern Uplands
104.52,Rural,Northern Uplands
104.88,Rural,Northern Uplands
111.08,Rural,Northern Uplands
90.08,Rural,Northern Uplands
78.35,Rural,Northern Uplands
117.44,Rural,Northern Uplands
77.25,Rural,Northern Uplands
79.7,Rural,Northern Uplands
38.16,Rural,Northern Uplands
122.11,Rural,Northern Uplands
64.53,Rural,Northern Uplands
63.09,Rural,Northern Uplands
127.28,Rural,Northern Uplands
67.53,Rural,Northern Uplands
118.68,Rural,Northern Uplands
274.01,Rural,Northern Uplands
130.54,Rural,Northern Uplands
165.63,Rural,Northern Uplands
220.03,Rural,Northern Uplands
104.37,Rural,Northern Uplands
66.25,Rural,Northern Uplands
109.39,Rural,Northern Uplands
292.07,Rural,Northern Uplands
129.65,Rural,Northern Uplands
343.65,Rural,Northern Uplands
91.82,Rural,Northern Uplands
228.71,Rural,Northern Uplands
165.11,Rural,Northern Uplands
122.12,Rural,Northern Uplands
104.57,Rural,Northern Uplands
125.15,Rural,Northern Uplands
106.82,Rural,Northern Uplands
54.38,Rural,Northern Uplands
94.2,Rural,Northern Uplands
117.85,Rural,Northern Uplands
154.36,Rural,Northern Uplands
106.04,Rural,Northern Uplands
109.62,Rural,Northern Uplands
115.96,Rural,Northern Uplands
105.43,Rural,Northern Uplands
161.33,Rural,Northern Uplands
84.56,Rural,Northern Uplands
80.22,Rural,Northern Uplands
72.9,Rural,Northern Uplands
322.6,Rural,Northern Uplands
128.65,Rural,Northern Uplands
144.38,Rural,Northern Uplands
215.41,Rural,Northern Uplands
81.38,Rural,Northern Uplands
160.59,Rural,Northern Uplands
92.8,Rural,Northern Uplands
159.63,Rural,Northern Uplands
149.42,Rural,Northern Uplands
157.67,Rural,Northern Uplands
126.56,Rural,Northern Uplands
68.72,Rural,Northern Uplands
198.59,Rural,Northern Uplands
124.58,Rural,Northern Uplands
128.89,Rural,Northern Uplands
77.23,Rural,Northern Uplands
97.02,Rural,Northern Uplands
142.03,Urban,Northern Uplands
86.61,Urban,Northern Uplands
261.12,Urban,Northern Uplands
155.51,Urban,Northern Uplands
120.66,Urban,Northern Uplands
179.59,Urban,Northern Uplands
213.34,Urban,Northern Uplands
215.52,Urban,Northern Uplands
126.11,Urban,Northern Uplands
177.06,Urban,Northern Uplands
105.22,Urban,Northern Uplands
321.09,Urban,Northern Uplands
261.1,Urban,Northern Uplands
202.44,Urban,Northern Uplands
350.77,Urban,Northern Uplands
117.64,Urban,Northern Uplands
215.67,Urban,Northern Uplands
216.83,Urban,Northern Uplands
266.74,Urban,Northern Uplands
159.91,Urban,Northern Uplands
257.27,Urban,Northern Uplands
246.03,Urban,Northern Uplands
196.75,Urban,Northern Uplands
137.33,Urban,Northern Uplands
265.51,Urban,Northern Uplands
151.63,Urban,Northern Uplands
176.2,Urban,Northern Uplands
196.95,Urban,Northern Uplands
254.39,Urban,Northern Uplands
250.15,Urban,Northern Uplands
276.47,Urban,Northern Uplands
100.08,Urban,Northern Uplands
329.29,Urban,Northern Uplands
222.82,Urban,Northern Uplands
261.74,Urban,Northern Uplands
144.09,Urban,Northern Uplands
175.47,Urban,Northern Uplands
153.82,Urban,Northern Uplands
420.01,Urban,Northern Uplands
245.07,Urban,Northern Uplands
400.08,Urban,Northern Uplands
371.96,Urban,Northern Uplands
242.13,Urban,Northern Uplands
84.42,Urban,Northern Uplands
308.83,Urban,Northern Uplands
74.08,Urban,Northern Uplands
258.63,Urban,Northern Uplands
133.7,Urban,Northern Uplands
191.43,Urban,Northern Uplands
283.31,Urban,Northern Uplands
196.15,Urban,Northern Uplands
252.53,Urban,Northern Uplands
299.57,Urban,Northern Uplands
190,Urban,Northern Uplands
115.14,Urban,Northern Uplands
121.67,Urban,Northern Uplands
216.84,Urban,Northern Uplands
165.39,Urban,Northern Uplands
221.81,Urban,Northern Uplands
262.75,Urban,Northern Uplands
168.21,Urban,Northern Uplands
334.91,Urban,Northern Uplands
504.73,Urban,Northern Uplands
349.47,Urban,Northern Uplands
91.8,Urban,Northern Uplands
297.2,Urban,Northern Uplands
231.37,Urban,Northern Uplands
208.21,Urban,Northern Uplands
177.29,Urban,Northern Uplands
272.31,Urban,Northern Uplands
207.28,Urban,Northern Uplands
263.42,Urban,Northern Uplands
164.71,Urban,Northern Uplands
126.1,Urban,Northern Uplands
237.65,Urban,Northern Uplands
212.48,Urban,Northern Uplands
295.28,Urban,Northern Uplands
287.21,Urban,Northern Uplands
269.75,Urban,Northern Uplands
289.41,Urban,Northern Uplands
185.5,Urban,Northern Uplands
210.42,Urban,Northern Uplands
379.85,Urban,Northern Uplands
311.03,Urban,Northern Uplands
207.1,Urban,Northern Uplands
199.47,Urban,Northern Uplands
305.74,Urban,Northern Uplands
193.14,Urban,Northern Uplands
234.65,Urban,Northern Uplands
303.49,Urban,Northern Uplands
144.13,Urban,Northern Uplands
183.86,Urban,Northern Uplands
456.32,Urban,Northern Uplands
117.35,Urban,Northern Uplands
124.99,Urban,Northern Uplands
178.89,Urban,Northern Uplands
235.11,Urban,Northern Uplands
433.23,Urban,Northern Uplands
215.86,Urban,Northern Uplands
167.93,Urban,Northern Uplands
212.7,Urban,Northern Uplands
143.8,Urban,Northern Uplands
197.85,Urban,Northern Uplands
254.68,Urban,Northern Uplands
180.49,Urban,Northern Uplands
251.8,Urban,Northern Uplands
166.31,Urban,Northern Uplands
419.56,Urban,Northern Uplands
446.89,Urban,Northern Uplands
306.88,Urban,Northern Uplands
202.53,Urban,Northern Uplands
217.88,Urban,Northern Uplands
292.07,Urban,Northern Uplands
445.54,Urban,Northern Uplands
304.88,Urban,Northern Uplands
227.42,Urban,Northern Uplands
196.45,Urban,Northern Uplands
194.95,Urban,Northern Uplands
169.43,Urban,Northern Uplands
111.54,Urban,Northern Uplands
163.5,Urban,Northern Uplands
288.67,Urban,Northern Uplands
128.43,Urban,Northern Uplands
186.83,Urban,Northern Uplands
178.49,Urban,Northern Uplands
258.84,Urban,Northern Uplands
157.64,Urban,Northern Uplands
118.67,Urban,Northern Uplands
207.34,Urban,Northern Uplands
130.61,Urban,Northern Uplands
184.26,Urban,Northern Uplands
202.17,Urban,Northern Uplands
291.98,Urban,Northern Uplands
230.05,Urban,Northern Uplands
192.65,Urban,Northern Uplands
